composition,material_id,target,composition_obj,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm,MagpieData minimum Number,MagpieData maximum Number,MagpieData range Number,MagpieData mean Number,MagpieData avg_dev Number,MagpieData mode Number,MagpieData minimum MendeleevNumber,MagpieData maximum MendeleevNumber,MagpieData range MendeleevNumber,MagpieData mean MendeleevNumber,MagpieData avg_dev MendeleevNumber,MagpieData mode MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData maximum AtomicWeight,MagpieData range AtomicWeight,MagpieData mean AtomicWeight,MagpieData avg_dev AtomicWeight,MagpieData mode AtomicWeight,MagpieData minimum MeltingT,MagpieData maximum MeltingT,MagpieData range MeltingT,MagpieData mean MeltingT,MagpieData avg_dev MeltingT,MagpieData mode MeltingT,MagpieData minimum Column,MagpieData maximum Column,MagpieData range Column,MagpieData mean Column,MagpieData avg_dev Column,MagpieData mode Column,MagpieData minimum Row,MagpieData maximum Row,MagpieData range Row,MagpieData mean Row,MagpieData avg_dev Row,MagpieData mode Row,MagpieData minimum CovalentRadius,MagpieData maximum CovalentRadius,MagpieData range CovalentRadius,MagpieData mean CovalentRadius,MagpieData avg_dev CovalentRadius,MagpieData mode CovalentRadius,MagpieData minimum Electronegativity,MagpieData maximum Electronegativity,MagpieData range Electronegativity,MagpieData mean Electronegativity,MagpieData avg_dev Electronegativity,MagpieData mode Electronegativity,MagpieData minimum NsValence,MagpieData maximum NsValence,MagpieData range NsValence,MagpieData mean NsValence,MagpieData avg_dev NsValence,MagpieData mode NsValence,MagpieData minimum NpValence,MagpieData maximum NpValence,MagpieData range NpValence,MagpieData mean NpValence,MagpieData avg_dev NpValence,MagpieData mode NpValence,MagpieData minimum NdValence,MagpieData maximum NdValence,MagpieData range NdValence,MagpieData mean NdValence,MagpieData avg_dev NdValence,MagpieData mode NdValence,MagpieData minimum NfValence,MagpieData maximum NfValence,MagpieData range NfValence,MagpieData mean NfValence,MagpieData avg_dev NfValence,MagpieData mode NfValence,MagpieData minimum NValence,MagpieData maximum NValence,MagpieData range NValence,MagpieData mean NValence,MagpieData avg_dev NValence,MagpieData mode NValence,MagpieData minimum NsUnfilled,MagpieData maximum NsUnfilled,MagpieData range NsUnfilled,MagpieData mean NsUnfilled,MagpieData avg_dev NsUnfilled,MagpieData mode NsUnfilled,MagpieData minimum NpUnfilled,MagpieData maximum NpUnfilled,MagpieData range NpUnfilled,MagpieData mean NpUnfilled,MagpieData avg_dev NpUnfilled,MagpieData mode NpUnfilled,MagpieData minimum NdUnfilled,MagpieData maximum NdUnfilled,MagpieData range NdUnfilled,MagpieData mean NdUnfilled,MagpieData avg_dev NdUnfilled,MagpieData mode NdUnfilled,MagpieData minimum NfUnfilled,MagpieData maximum NfUnfilled,MagpieData range NfUnfilled,MagpieData mean NfUnfilled,MagpieData avg_dev NfUnfilled,MagpieData mode NfUnfilled,MagpieData minimum NUnfilled,MagpieData maximum NUnfilled,MagpieData range NUnfilled,MagpieData mean NUnfilled,MagpieData avg_dev NUnfilled,MagpieData mode NUnfilled,MagpieData minimum GSvolume_pa,MagpieData maximum GSvolume_pa,MagpieData range GSvolume_pa,MagpieData mean GSvolume_pa,MagpieData avg_dev GSvolume_pa,MagpieData mode GSvolume_pa,MagpieData minimum GSbandgap,MagpieData maximum GSbandgap,MagpieData range GSbandgap,MagpieData mean GSbandgap,MagpieData avg_dev GSbandgap,MagpieData mode GSbandgap,MagpieData minimum GSmagmom,MagpieData maximum GSmagmom,MagpieData range GSmagmom,MagpieData mean GSmagmom,MagpieData avg_dev GSmagmom,MagpieData mode GSmagmom,MagpieData minimum SpaceGroupNumber,MagpieData maximum SpaceGroupNumber,MagpieData range SpaceGroupNumber,MagpieData mean SpaceGroupNumber,MagpieData avg_dev SpaceGroupNumber,MagpieData mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,max ionic char,avg ionic char
Cd4As2Br3,563,,Cd4 As2 Br3,0.1666666666666666,0.3358058581314735,0.3083236628903399,0.2988888335217829,0.302824301274306,0.3092015347299106,0.3440860215053763,0.5053763440860215,0.1612903225806451,0.4229390681003585,0.1465551573078455,0.5053763440860215,0.7263157894736842,0.9306930693069309,0.2475247524752475,0.8467836257309941,0.2141650422352176,0.7263157894736842,0.3041813794244963,0.4584637868414301,0.1542824074169337,0.3795861295038016,0.1402269463780061,0.4584637868414301,0.0661041378423151,0.2824869584850577,0.2163828206427425,0.1525102454981504,0.115534855988362,0.1523264697465732,0.6875,0.9411764705882352,0.2941176470588235,0.816326530612245,0.2592592592592592,0.6875,0.5,0.6666666666666666,0.1666666666666666,0.5740740740740741,0.1646090534979424,0.6666666666666666,0.4131455399061033,0.5305164319248826,0.1173708920187793,0.4668753260302556,0.1131397438126702,0.5305164319248826,0.2821316614420062,0.6802507836990596,0.3981191222570533,0.4489724834552421,0.3083710669917566,0.2821316614420062,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.8333333333333334,0.8333333333333334,0.4374999999999999,0.8296296296296296,0.0,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3928571428571428,0.5714285714285714,0.1785714285714285,0.4761904761904762,0.1481481481481481,0.3928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.2,0.3555555555555554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1363636363636363,0.1363636363636363,0.0454545454545454,0.0808080808080808,0.0,0.1258115777525539,0.2164812712826333,0.0906696935300794,0.1614428048934292,0.0733846218522722,0.1258115777525539,0.0,0.1855341907551254,0.1855341907551254,0.0618447302517084,0.1649192806712226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731277533039647,0.8458149779735683,0.5726872246696035,0.627508565834557,0.4725077500407896,0.8458149779735683,1.0,0.4374999999999999,0.9999999999999998,0.0,0.3601260080519377,0.2837564529324018
PbBiO2Cl,564,,Pb1 Bi1 O2 Cl1,0.25,0.2213695541634248,0.209820649800849,0.2215858335027707,0.2370812789991593,0.2507345900172288,0.075268817204301,0.8817204301075269,0.8064516129032258,0.4150537634408602,0.7380645161290322,0.075268817204301,0.8421052631578947,0.9207920792079208,0.1287128712871287,0.9052631578947368,0.0589473684210526,0.9052631578947368,0.0616952669153057,0.8558817107028106,0.7941864437875048,0.393916163351181,0.7332832850587793,0.0616952669153057,0.0107088755811908,0.154004079821685,0.1432952042404942,0.0712083780739776,0.1206673685150131,0.0107088755811908,0.8125,0.9411764705882352,0.1764705882352941,0.8938775510204082,0.1099999999999999,0.9375,0.1666666666666666,0.8333333333333334,0.6666666666666666,0.4666666666666666,0.5866666666666668,0.1666666666666666,0.1643192488262911,0.5492957746478874,0.3849765258215962,0.3502347417840375,0.3109859154929577,0.1643192488262911,0.3855799373040752,0.8307210031347962,0.445141065830721,0.6545454545454545,0.3526018808777429,0.8307210031347962,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.8333333333333334,0.5,0.675,0.352,0.8,0.0,1.0,1.0,0.3999999999999999,0.9599999999999996,0.0,0.0,1.0,1.0,0.3999999999999999,0.96,0.0,0.1785714285714285,1.0,0.8214285714285714,0.5071428571428571,0.76,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.8,0.6,0.48,0.352,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.109090909090909,0.08,0.0909090909090909,0.0314642451759364,0.2479909194097616,0.2165266742338251,0.1372395005675369,0.1692404086265607,0.0314642451759364,0.0,0.3174582961925379,0.3174582961925379,0.0634916592385075,0.2031733095632242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,0.9823788546255506,0.9383259911894272,0.2775330396475771,0.5638766519823789,0.0440528634361233,1.0,0.675,0.3999999999999999,0.3999999999999999,0.4297041113492964,0.3160714171405153
CuInSe2,565,,Cu1 In1 Se2,0.1666666666666666,0.358991629407657,0.3433370234366495,0.3514152421259991,0.3642390484459602,0.3756122117844676,0.3010752688172043,0.5161290322580645,0.2150537634408602,0.3817204301075269,0.1344086021505376,0.3548387096774194,0.6631578947368421,0.8712871287128713,0.2475247524752475,0.8236842105263158,0.2052631578947368,0.9263157894736842,0.257366681034763,0.46836946030253,0.211002779267767,0.3418344615869341,0.1265349987155959,0.3208008525052217,0.1091470442295726,0.3527864341990921,0.2436393899695194,0.1784908860354057,0.1742955481636864,0.126015032856479,0.625,0.8823529411764706,0.2941176470588235,0.7959183673469389,0.2499999999999999,0.9375,0.5,0.6666666666666666,0.1666666666666666,0.5416666666666666,0.125,0.5,0.4178403755868544,0.5211267605633803,0.1032863849765258,0.4577464788732394,0.0798122065727699,0.4178403755868544,0.3103448275862069,0.5517241379310345,0.2413793103448275,0.4404388714733542,0.2225705329153604,0.5517241379310345,0.5,1.0,0.5,0.875,0.3749999999999999,1.0,0.0,0.6666666666666666,0.6666666666666666,0.421875,0.6999999999999998,0.8,1.0,1.0,0.0,0.9999999999999998,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3571428571428571,0.5357142857142857,0.1785714285714285,0.4642857142857143,0.1428571428571428,0.5357142857142857,0.0,1.0,1.0,0.25,0.7499999999999999,0.0,0.0,1.0,1.0,0.45,0.5499999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.2272727272727272,0.1818181818181818,0.1136363636363636,0.1136363636363636,0.0909090909090909,0.0493076049943246,0.1841543700340522,0.1348467650397276,0.1466742338251986,0.097366628830874,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.0508722781102763,0.1017445562205526,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.052863436123348,0.9823788546255506,0.9295154185022028,0.4229074889867841,0.7400881057268722,0.052863436123348,0.875,0.421875,0.9999999999999998,0.0,0.1495065934179126,0.1301196888523538
EuBi2Te4,567,,Eu1 Bi2 Te4,0.1666666666666666,0.428910871632963,0.4265098970950853,0.4419801757855924,0.4546673650356186,0.4647757465459656,0.5483870967741935,0.8817204301075269,0.3333333333333333,0.6605222734254993,0.2563089752029844,0.5483870967741935,0.2526315789473684,0.8811881188118812,0.6435643564356436,0.8270676691729323,0.328249194414608,0.936842105263158,0.5209720021304399,0.8558817107028106,0.3349097085723707,0.6309842975351303,0.2570256150487772,0.5209720021304399,0.1392468869700366,0.2837996424248948,0.1445527554548581,0.1866400279339142,0.0555197797091317,0.1860466947931079,0.125,0.8823529411764706,0.7647058823529411,0.7871720116618076,0.3877551020408161,0.9375,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.7380952380952381,0.163265306122449,0.6666666666666666,0.5023474178403756,0.784037558685446,0.2816901408450704,0.556002682763246,0.1303056433841141,0.5023474178403756,0.1238244514106583,0.4106583072100314,0.286833855799373,0.3625167935512763,0.1363956240803531,0.4106583072100314,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5892857142857143,0.3918367346938775,0.8,0.0,1.0,1.0,0.857142857142857,0.4897959183673469,1.0,0.0,1.0,1.0,0.3571428571428571,0.8163265306122448,0.0,0.2857142857142857,1.0,0.7142857142857143,0.6326530612244898,0.4198250728862974,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,0.2285714285714285,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.5384615384615384,0.0769230769230769,0.2637362637362637,0.0,0.0909090909090909,0.3181818181818182,0.2272727272727272,0.1363636363636363,0.1038961038961038,0.0909090909090909,0.2479909194097616,0.2798637911464245,0.0318728717366628,0.261953407923723,0.0159571297302415,0.2644570563750283,0.0,0.0590856997325862,0.0590856997325862,0.0337632569900493,0.0578798691257988,0.0590856997325862,0.0,0.0,0.0,0.0,0.0,0.0,0.0440528634361233,1.0,0.9559471365638766,0.5330396475770924,0.5588420390182505,0.6607929515418502,1.0,0.5892857142857143,0.857142857142857,0.3571428571428571,0.19894018984081,0.093508768492531
La4InSbS9,568,,La4 In1 Sb1 S9,0.25,0.443250326035639,0.4557401022038557,0.4774437277307121,0.4906346374883115,0.5004148093991778,0.1612903225806451,0.6021505376344086,0.4408602150537634,0.3275985663082437,0.3991397849462365,0.1612903225806451,0.1263157894736842,0.8613861386138614,0.7425742574257426,0.6940350877192983,0.6055672514619883,0.9157894736842104,0.1278110074872405,0.5674980902668179,0.4396870827795772,0.2923732789183865,0.3949494514347506,0.1278110074872405,0.0982806465756014,0.3095282476457013,0.2112476010700999,0.1643588807881704,0.1733109185257917,0.0982806465756014,0.125,0.8823529411764706,0.7647058823529411,0.689795918367347,0.6177777777777776,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.5111111111111111,0.4266666666666667,0.3333333333333333,0.3474178403755869,0.8262910798122066,0.4788732394366197,0.497339593114241,0.3598122065727699,0.3474178403755869,0.0971786833855799,0.5611285266457681,0.463949843260188,0.4096133751306165,0.3636363636363636,0.5611285266457681,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5,0.6577777777777777,0.8,0.0,1.0,1.0,0.1599999999999999,0.4479999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.5,0.4285714285714285,0.1880952380952381,0.1473015873015873,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3466666666666667,0.3697777777777777,0.4,0.0,1.0,1.0,0.2666666666666666,0.7822222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.4090909090909091,0.3181818181818182,0.1878787878787879,0.2464646464646464,0.0909090909090909,0.1690805902383655,0.2838365493757094,0.1147559591373439,0.2124203556564509,0.082296884853071,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1682414363937348,0.2691862982299758,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.8458149779735683,0.5462555066079295,0.4936857562408222,0.4659030837004405,0.2995594713656387,1.0,0.5,0.1599999999999999,0.0,0.4576088385940065,0.3546797323387374
YbIn3S6,571,,Yb1 In3 S6,0.1666666666666666,0.4679033163384529,0.4661203706585537,0.4796083031783534,0.4911118766738733,0.5004654292734838,0.1612903225806451,0.7419354838709677,0.5806451612903226,0.3258064516129032,0.3948387096774194,0.1612903225806451,0.4,0.8613861386138614,0.4851485148514851,0.8231578947368421,0.2223157894736842,0.9157894736842104,0.1278110074872405,0.7080316122263419,0.5802206047391013,0.2880006038057375,0.3844550311643928,0.1278110074872405,0.0982806465756014,0.2830120320609925,0.1847313854853911,0.1200137044203319,0.0651993310562642,0.0982806465756014,0.125,0.8823529411764706,0.7647058823529411,0.7836734693877552,0.3299999999999999,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.4833333333333333,0.36,0.3333333333333333,0.3474178403755869,0.7323943661971831,0.3849765258215962,0.4380281690140845,0.2174647887323943,0.3474178403755869,0.1473354231974921,0.5611285266457681,0.4137931034482759,0.4445141065830721,0.2798746081504702,0.5611285266457681,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5062500000000001,0.6239999999999999,0.8,0.0,1.0,1.0,0.2999999999999999,0.8399999999999999,0.0,0.0,1.0,1.0,0.0999999999999999,0.3599999999999999,0.0,0.1785714285714285,0.5357142857142857,0.3571428571428571,0.2892857142857142,0.2657142857142857,0.1785714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.54,0.5519999999999998,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2272727272727272,0.2272727272727272,0.1227272727272727,0.1254545454545454,0.0909090909090909,0.1690805902383655,0.2586152099886492,0.0895346197502837,0.1863530079455164,0.0289048808172531,0.1829455164585698,0.0,0.2804023939895581,0.2804023939895581,0.1682414363937348,0.2691862982299758,0.2804023939895581,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.9823788546255506,0.6828193832599119,0.4590308370044052,0.3827312775330396,0.2995594713656387,1.0,0.5062500000000001,0.2999999999999999,0.0999999999999999,0.4576088385940065,0.2395744982293388
Ag8GeS6,573,,Ag8 Ge1 S6,0.1666666666666666,0.4542749356106946,0.4307106029645131,0.4176530111120961,0.4175794220201922,0.4207838064160971,0.1612903225806451,0.4946236559139785,0.3333333333333333,0.3505376344086021,0.3073835125448028,0.4946236559139785,0.6736842105263158,0.8613861386138614,0.2277227722772277,0.7803508771929826,0.2275555555555555,0.6736842105263158,0.1278110074872405,0.4397685257699366,0.3119575182826961,0.305320401552764,0.2868226649966349,0.4397685257699366,0.0982806465756014,0.320536415165175,0.2222557685895736,0.2312222750212873,0.2127066055130975,0.320536415165175,0.625,0.8823529411764706,0.2941176470588235,0.746938775510204,0.2933333333333333,0.625,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5222222222222223,0.3081481481481481,0.6666666666666666,0.3474178403755869,0.5352112676056338,0.1877934272300469,0.4522691705790296,0.1769431403234219,0.5352112676056338,0.3573667711598746,0.5611285266457681,0.2037617554858934,0.4405433646812956,0.1929362591431556,0.3573667711598746,0.5,1.0,0.5,0.7333333333333333,0.4977777777777776,0.5,0.0,0.6666666666666666,0.6666666666666666,0.325,0.7395555555555555,0.0,0.0,1.0,1.0,0.5999999999999999,0.9599999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1785714285714285,0.4642857142857143,0.2857142857142857,0.2928571428571428,0.1828571428571428,0.3571428571428571,0.0,1.0,1.0,0.5333333333333333,0.9955555555555552,1.0,0.0,0.8,0.8,0.2133333333333333,0.455111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.0727272727272727,0.0581818181818181,0.0454545454545454,0.0970715096481271,0.1829455164585698,0.0858740068104426,0.1354619750283768,0.081899659477866,0.0970715096481271,0.0,0.2804023939895581,0.2804023939895581,0.1154123689460503,0.2639840400696124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2995594713656387,0.9823788546255506,0.6828193832599119,0.7092511013215859,0.6555066079295154,0.9823788546255506,0.7333333333333333,0.325,0.5999999999999999,0.0,0.1087828541706296,0.1021056302629671
Cs4GeP4Se12,574,,Cs4 Ge1 P4 Se12,0.25,0.3939796447096286,0.4098010121221467,0.4384365898889987,0.4539461434786155,0.4647084267765958,0.1505376344086021,0.5806451612903226,0.4301075268817204,0.357910906298003,0.1697022895179577,0.3548387096774194,0.0421052631578947,0.8712871287128713,0.8316831683168316,0.7408521303258145,0.5323785654612722,0.9263157894736842,0.123320169391543,0.5428058509401501,0.4194856815486069,0.3242336230284741,0.1665312212660387,0.3208008525052217,0.0755003294836689,0.3143589245443018,0.2388585950606329,0.1165257031641558,0.0593724147977187,0.126015032856479,0.0,0.8823529411764706,0.8823529411764706,0.7259475218658893,0.5646258503401359,0.9375,0.3333333333333333,0.8333333333333334,0.5,0.5317460317460317,0.2297808012093727,0.5,0.3568075117370892,1.0,0.6431924882629108,0.5171026156941649,0.3679218166139695,0.4178403755868544,0.0,0.5517241379310345,0.5517241379310345,0.4170771756978653,0.324369664271142,0.5517241379310345,0.5,1.0,0.5,0.9047619047619044,0.3083900226757368,1.0,0.0,0.6666666666666666,0.6666666666666666,0.5535714285714287,0.4861678004535146,0.8,0.0,1.0,1.0,0.619047619047619,0.9433106575963716,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5357142857142857,0.5357142857142857,0.3554421768707483,0.4327826368642695,0.5357142857142857,0.0,1.0,1.0,0.1904761904761904,0.6167800453514737,0.0,0.0,0.8,0.8,0.380952380952381,0.2902494331065759,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1818181818181818,0.1363636363636363,0.0952380952380952,0.0478251906823335,0.0909090909090909,0.1537365547804767,1.0,0.8462634452195233,0.3324991956676071,0.5085720413961088,0.1841543700340522,0.0,0.2069272889341653,0.2069272889341653,0.0998769047922237,0.0858311149919452,0.1017445562205526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.2674638137193203,0.6942971021007521,0.052863436123348,0.9047619047619044,0.5535714285714287,0.619047619047619,0.0,0.5849687775837242,0.3516097532991785
AgN3,575,,Ag1 N3,0.0833333333333333,0.6536707644693897,0.6572126979385984,0.6725120918464519,0.6814755283206894,0.6877467585638423,0.064516129032258,0.4946236559139785,0.4301075268817204,0.1720430107526881,0.3225806451612903,0.064516129032258,0.6736842105263158,0.801980198019802,0.1683168316831683,0.8078947368421052,0.1342105263157894,0.8526315789473684,0.0534945874363137,0.4397685257699366,0.3862739383336229,0.1500630720197194,0.2897054537502172,0.0534945874363137,0.0128748040819219,0.320536415165175,0.3076616110832531,0.0897902068527352,0.2307462083124397,0.0128748040819219,0.625,0.8235294117647058,0.2352941176470588,0.7959183673469389,0.1874999999999999,0.875,0.1666666666666666,0.6666666666666666,0.5,0.2916666666666667,0.375,0.1666666666666666,0.1877934272300469,0.5352112676056338,0.3474178403755869,0.2746478873239437,0.2605633802816901,0.1877934272300469,0.3573667711598746,0.7053291536050157,0.3479623824451411,0.6183385579937305,0.2609717868338557,0.7053291536050157,0.5,1.0,0.5,0.875,0.3749999999999999,1.0,0.0,0.5,0.5,0.421875,0.4499999999999999,0.6,0.0,1.0,1.0,0.2499999999999999,0.7499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.1964285714285714,0.1607142857142857,0.1428571428571428,0.0,1.0,1.0,0.25,0.7499999999999999,0.0,0.0,0.6,0.6,0.45,0.4499999999999999,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0454545454545454,0.1363636363636363,0.0909090909090909,0.1136363636363636,0.0681818181818181,0.1363636363636363,0.082894438138479,0.0970715096481271,0.0141770715096481,0.086438706015891,0.010632803632236,0.082894438138479,0.0,0.8196867439195212,0.8196867439195212,0.6147650579396409,0.6147650579396409,0.8196867439195212,0.0,0.0,0.0,0.0,0.0,0.0,0.8458149779735683,0.9823788546255506,0.1365638766519823,0.8799559471365638,0.1024229074889867,0.8458149779735683,0.875,0.421875,0.2499999999999999,0.0,0.2877019259996848,0.2157764444997636
Sm1.82Lu2.18Se6,576,,Sm1.82 Lu2.18 Se6,0.1666666666666666,0.4440577616649029,0.4517834556010804,0.4761219910611763,0.4903780321611157,0.5003957741037891,0.3548387096774194,0.7526881720430108,0.3978494623655914,0.4963655913978494,0.3396645161290322,0.3548387096774194,0.231578947368421,0.8712871287128713,0.6534653465346535,0.6897263157894737,0.5678147368421053,0.9263157894736842,0.3208008525052217,0.7159034743768994,0.3951026218716776,0.4604115146807677,0.3350655892213104,0.3208008525052217,0.126015032856479,0.50459308110549,0.3785780482490109,0.2492072701687324,0.2956613695494081,0.126015032856479,0.125,0.8823529411764706,0.7647058823529411,0.6000000000000001,0.7799999999999998,0.9375,0.5,0.8333333333333334,0.3333333333333333,0.6333333333333333,0.32,0.5,0.4178403755868544,0.784037558685446,0.3661971830985915,0.5530610328638498,0.3245295774647888,0.4178403755868544,0.1191222570532915,0.5517241379310345,0.4326018808777429,0.3855172413793103,0.3988965517241379,0.5517241379310345,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,0.45,0.768,0.8,0.0,1.0,1.0,0.6217999999999999,0.90768,1.0,0.0,1.0,1.0,0.296,0.7103999999999999,0.0,0.25,0.5714285714285714,0.3214285714285714,0.4915,0.175812,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.24,0.384,0.4,0.0,1.0,1.0,0.218,0.6819040000000001,0.0,0.0,0.6153846153846154,0.6153846153846154,0.112,0.366464,0.0,0.0909090909090909,0.4090909090909091,0.3181818181818182,0.2099090909090909,0.2856,0.0909090909090909,0.1841543700340522,0.2505334846765039,0.0663791146424517,0.2020651986379114,0.0429859886492621,0.1841543700340522,0.0,0.1017445562205526,0.1017445562205526,0.0610467337323316,0.0976747739717305,0.1017445562205526,0.0,0.0010646418745808,0.0010646418745808,0.0002320919286586,0.0007259835528441,0.0,0.052863436123348,0.8458149779735683,0.7929515418502202,0.3475947136563876,0.7073550660792952,0.052863436123348,1.0,0.45,0.6217999999999999,0.296,0.4110895618552997,0.3708227634003151
Si2Te3,577,,Si2 Te3,0.0833333333333333,0.5388081823366341,0.5078681911064612,0.4944621623096913,0.4964991602495499,0.5016818381705809,0.1397849462365591,0.5483870967741935,0.4086021505376344,0.3849462365591397,0.392258064516129,0.5483870967741935,0.8105263157894737,0.8811881188118812,0.1188118811881188,0.8863157894736843,0.1212631578947368,0.936842105263158,0.1114339291580144,0.5209720021304399,0.4095380729724255,0.3571567729414697,0.3931565500535284,0.5209720021304399,0.1860466947931079,0.4392214209016039,0.2531747261084959,0.2873165852365062,0.2430477370641561,0.1860466947931079,0.8125,0.8823529411764706,0.1176470588235294,0.8693877551020408,0.12,0.9375,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5333333333333333,0.32,0.6666666666666666,0.3755868544600939,0.5023474178403756,0.1267605633802817,0.4516431924882629,0.1216901408450704,0.5023474178403756,0.347962382445141,0.4106583072100314,0.0626959247648903,0.3855799373040753,0.0601880877742946,0.4106583072100314,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.6666666666666666,0.3333333333333333,0.6000000000000001,0.3839999999999999,0.8,0.0,1.0,1.0,0.5999999999999999,0.9599999999999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.5357142857142857,0.4285714285714285,0.3642857142857142,0.4114285714285714,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,0.4,0.5599999999999999,0.3839999999999999,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0909090909090909,0.1818181818181818,0.0909090909090909,0.1272727272727272,0.0872727272727272,0.0909090909090909,0.1343927355278093,0.2644570563750283,0.130064320847219,0.2124313280361407,0.1248617480133302,0.2644570563750283,0.0590856997325862,0.098433719597606,0.0393480198650197,0.0748249076785941,0.0377740990704189,0.0590856997325862,0.0,0.0,0.0,0.0,0.0,0.0,0.6607929515418502,0.9911894273127754,0.3303964757709251,0.7929515418502202,0.3171806167400881,0.6607929515418502,1.0,0.6000000000000001,0.5999999999999999,0.0,0.0107983742330817,0.0103664392637581
